frame	ecc	ep	mass	particle	signal	size	x	y	z
88	0.185945159304	0.0261973730048	7780.41994645	542.0	167.916692488	355420	657.036960564	474.130656424	88
89	0.220424870774	0.024989314415	8507.13827263	542.0	174.532522845	355420	659.108154912	473.674619311	89
90	0.22617319667	0.0265885133396	7960.74324291	542.0	172.735589696	355420	660.980060731	474.217211066	90
91	0.164244876887	0.0254212241114	8080.56167434	542.0	158.991487388	355420	662.623819476	473.119732217	91
92	0.226509578552	0.0256733655856	7884.31013412	542.0	169.149828355	355420	661.952022452	472.334678165	92
93	0.191017262994	0.0250956058951	8140.74762636	542.0	161.631421897	355420	664.42074617	471.351298032	93
94	0.182381610936	0.0241003337599	8539.28717542	542.0	170.136768207	355420	664.859462938	472.509051688	94
95	0.189416559777	0.0289505809609	6421.29455103	542.0	152.354511329	355420	666.925013686	470.025692982	95
96	0.184606443125	0.0291997737519	6034.33332852	542.0	155.190741411	355420	668.620247032	469.361294754	96
97	0.105267437327	0.0276829337751	6582.19562638	542.0	150.622325547	355420	670.774600818	468.498045087	97
98	0.0732453916716	0.027840923493	6816.84455884	542.0	152.504087505	355420	673.661200242	469.183075552	98
99	0.0472874084809	0.0304458071042	6812.77110482	542.0	162.187500983	355420	674.636907118	468.984790607	99
100	0.0556509368615	0.0313156444489	7365.74680711	542.0	172.558251489	355420	675.997668343	468.225759562	100
101	0.0384410828259	0.0252456816673	9124.11086993	542.0	175.980475686	355420	676.673166478	467.402021922	101
102	0.0548236934623	0.0291061971555	7860.75878126	542.0	171.504232962	355420	677.335467809	468.219219906	102
103	0.0861239927717	0.0286593898762	8117.19605975	542.0	175.7195916	355420	677.151671965	467.406001501	103
104	0.0434362607584	0.0275095461682	7964.89966965	542.0	164.863217344	355420	678.559481884	467.268180314	104
105	0.0225112942784	0.0288911723758	8099.53208701	542.0	170.052384408	355420	678.819487657	467.088886302	105
106	0.0508799995269	0.0305618319098	7706.45647396	542.0	171.293830883	355420	679.658137836	466.009051232	106
107	0.0274350551745	0.0274277793171	8401.51314688	542.0	172.338731218	355420	680.918665443	464.280293956	107
108	0.0444166219364	0.0270979282483	7749.63853209	542.0	156.893956229	355420	681.010698881	464.260505092	108
109	0.114977568719	0.0312515930169	7617.61411874	542.0	174.406913197	355420	681.472340479	463.385132674	109
110	0.0441854426052	0.0324942368583	7220.26723215	542.0	168.962391735	355420	682.382985317	464.03107465	110
111	0.0269281619009	0.0286764156243	8611.81337002	542.0	176.031956462	355420	682.620051617	464.242365154	111
112	0.0507700439464	0.0332521942732	7495.89611094	542.0	175.52969322	355420	683.303036191	464.057640606	112
113	0.0486854947051	0.0327848061672	7382.86071945	542.0	170.916755458	355420	683.35678855	464.125376928	113
114	0.00594092015196	0.0318968167626	7948.52558563	542.0	173.287111843	355420	683.551362389	462.992318489	114
73	0.284028750053	0.0353302274993	3753.95301267	543.0	136.966120482	355420	566.665396128	439.758836036	73
76	0.140643169618	0.0254811017632	5503.41886939	543.0	138.473707689	355420	566.590474842	438.666487233	76
79	0.252754234493	0.0260828625267	6163.99227136	543.0	151.269041103	355420	566.395415646	436.685163287	79
82	0.205769992414	0.0284749046238	5578.68906269	543.0	139.083392529	355420	567.014396539	434.338218959	82
83	0.0887486400239	0.0230046695999	7459.29336114	543.0	142.124885643	355420	562.472254814	435.087231244	83
84	0.0680238170983	0.022756658542	7758.83055614	543.0	143.906801376	355420	561.325546394	433.342760207	84
85	0.120936020796	0.0240619197474	7452.00184513	543.0	145.732009689	355420	561.234581539	432.605207025	85
86	0.0840804540876	0.0254675239253	7490.04074619	543.0	151.885875463	355420	561.85716691	432.237061031	86
87	0.0307647350279	0.0254995153038	7405.57412195	543.0	149.209960677	355420	561.04735681	429.535061342	87
88	0.0927654064055	0.0223774000509	7793.85328185	543.0	140.210438228	355420	560.465308539	428.456071588	88
89	0.148180613533	0.0239547518206	7291.58095443	543.0	138.391949933	355420	562.166721387	429.403910753	89
90	0.0931077869926	0.0228169961935	7842.37113829	543.0	135.031882301	355420	562.448508052	428.278331116	90
91	0.0877681927949	0.0233269484622	7767.9988639	543.0	139.117551464	355420	562.239849099	427.028105906	91
92	0.0712879022976	0.0233065098716	7386.50131285	543.0	136.722141054	355420	562.291355527	427.067946473	92
93	0.0899014710043	0.0231285278059	7697.36525591	543.0	133.36800386	355420	562.403367668	425.810380147	93
94	0.110120128019	0.0239897747422	8473.51265162	543.0	147.334933293	355420	562.336778692	426.884586167	94
95	0.111245905533	0.0235404324041	7759.32564171	543.0	137.119060197	355420	562.507627931	426.002165893	95
73	0.176211199864	0.0280673425723	4893.83552852	544.0	133.36174889	355420	517.677145084	537.472510138	73
77	0.0357373313708	0.0298911772333	6139.89286232	544.0	161.340250397	355420	517.28107593	532.985164391	77
78	0.158351770312	0.032730808824	5354.18292076	544.0	158.291360777	355420	516.780203663	531.949570621	78
79	0.213305207683	0.0249611698008	7255.60628727	544.0	159.230569582	355420	515.770425527	532.03471922	79
80	0.150222905736	0.0239560373522	7752.13187534	544.0	157.854693801	355420	516.274684921	531.06547768	80
81	0.154198711163	0.0274560129293	6885.66157037	544.0	166.860579431	355420	515.267782719	530.943257949	81
82	0.168926203686	0.0268504079705	7006.5516834	544.0	164.37128208	355420	515.229550322	529.815671761	82
83	0.171844247956	0.0269368920287	7426.70421538	544.0	173.808777347	355420	514.424015756	529.678515189	83
84	0.258472331983	0.0277652451508	7133.78956943	544.0	166.446420869	355420	513.568141521	528.661142025	84
85	0.103668163896	0.0252165070609	7424.28594145	544.0	160.931053644	355420	513.612534741	528.310532447	85
86	0.117075990335	0.031929652993	6573.33309547	544.0	175.252933226	355420	513.119992139	526.624227362	86
87	0.0979408361963	0.0308813110626	6529.53772706	544.0	169.348728376	355420	512.164223016	526.568213736	87
88	0.133505471834	0.0260563748876	7151.57193308	544.0	154.483357089	355420	512.187301416	525.714722705	88
89	0.061933080211	0.0275409426402	7060.63387874	544.0	163.0733168	355420	510.969885054	524.534618076	89
90	0.0262929239013	0.0272479179412	7036.56399651	544.0	154.322151201	355420	511.539296698	522.784767559	90
91	0.0496084300494	0.0278805848419	7271.15046582	544.0	165.315012454	355420	511.257479053	523.507011833	91
92	0.125848360177	0.026443851213	7326.90448213	544.0	161.262012525	355420	512.499743677	522.877378738	92
93	0.13303817867	0.0319718020867	5965.34766935	544.0	156.332031015	355420	513.322308314	523.243800935	93
94	0.170756947555	0.0279032897593	7118.55746152	544.0	159.6128444	355420	512.825819293	525.859433134	94
95	0.186410233782	0.0271312381163	7520.93564163	544.0	161.316541408	355420	512.380554628	523.873133822	95
96	0.20351364723	0.0348446968524	5812.75543661	544.0	165.536790838	355420	513.101903457	524.467239962	96
97	0.156916903697	0.0274053844144	7232.52966727	544.0	156.824421304	355420	513.160363153	523.316708602	97
98	0.198656716069	0.0298809167215	7745.09198164	544.0	181.594462579	355420	512.534031647	523.837160818	98
99	0.0640778793371	0.0277534070781	7775.14334823	544.0	170.252072855	355420	513.329335369	523.331786378	99
100	0.180289696348	0.029328726117	6991.27761187	544.0	169.88982492	355420	512.351296794	522.186088569	100
102	0.169352334456	0.0286659414853	7324.91913113	544.0	165.283872181	355420	510.892245164	522.546316293	102
103	0.215248315399	0.0284732570199	7463.27439548	544.0	160.857735594	355420	510.129303333	521.415065064	103
104	0.145108480121	0.0301530756859	7309.80826106	544.0	171.841554586	355420	510.483765121	521.903443993	104
105	0.162271806284	0.0340111353492	6334.22638219	544.0	165.55364408	355420	511.148213922	521.583977918	105
106	0.26429993848	0.0331042137762	6686.64010968	544.0	165.996083536	355420	509.828566934	520.904263215	106
108	0.255469553545	0.0328432244164	6677.22219598	544.0	171.660446227	355420	509.542748821	520.513030412	108
112	0.288130281459	0.0350235013722	6993.51802345	544.0	170.341623469	355420	507.93343505	519.91252168	112
114	0.221514505545	0.0324401238691	6892.47219199	544.0	165.121750552	355420	509.336454713	520.459724898	114
73	0.321763046333	0.0293770216995	5844.48853581	546.0	150.48251395	355420	259.87030457	963.99874256	73
74	0.211807626239	0.0309855047907	5880.51822313	546.0	163.608100107	355420	259.622911139	960.390360023	74
76	0.249088923118	0.0289241384028	7034.82875508	546.0	167.626067202	355420	264.072417885	952.39842359	76
77	0.294724692719	0.0349388860393	5482.87950932	546.0	178.370610161	355420	268.131164924	944.723894498	77
78	0.108689266612	0.0245481012058	10248.6948842	546.0	199.42922855	355420	263.73096994	939.654668846	78
79	0.18407157334	0.028548394793	8425.9509737	546.0	199.038211977	355420	262.288921639	936.990103145	79
80	0.119785169791	0.0250544856081	8984.77863731	546.0	189.770670143	355420	263.483201124	932.170268075	80
81	0.0988691447967	0.0298921526995	7640.0844029	546.0	185.499261176	355420	260.192180232	931.513506452	81
82	0.149645072833	0.0266818656174	8485.89322212	546.0	186.949754893	355420	259.401189072	925.336066942	82
83	0.157192054343	0.0274318074484	8341.9160586	546.0	186.482334028	355420	257.50910141	925.634090137	83
84	0.0906461898329	0.0263642490889	7443.27588324	546.0	162.111878659	355420	255.603480305	921.711362042	84
85	0.112112215216	0.0252460915902	7287.49454585	546.0	159.142930826	355420	255.762664419	923.787672287	85
86	0.0967330207818	0.0290041466884	6378.30803644	546.0	156.379540417	355420	256.149699683	919.480214398	86
87	0.348905110049	0.0273309457989	6795.9186998	546.0	160.194743058	355420	251.342129361	921.812326964	87
88	0.168566216863	0.0296148868018	5804.04047586	546.0	151.12502324	355420	257.244141193	916.225133398	88
89	0.178111590865	0.0248261860476	8476.28656405	546.0	176.295477622	355420	255.512992086	913.907431157	89
90	0.208241144773	0.0300971794768	6948.88095606	546.0	168.351437674	355420	256.829843737	913.13872385	90
91	0.220414993012	0.0275308020064	7609.91073724	546.0	173.445258968	355420	257.831866628	911.714391568	91
92	0.221905293376	0.0286391360739	8361.96120383	546.0	186.678307978	355420	261.218372473	906.539672317	92
93	0.271907511027	0.0293634371916	8017.09517245	546.0	181.945753611	355420	262.673240885	900.789678902	93
94	0.202670648126	0.0288610773717	7853.47814069	546.0	182.414679315	355420	259.855436997	902.958056727	94
95	0.336172054734	0.0311212067629	7881.20925077	546.0	192.683646681	355420	261.66315294	894.588538619	95
96	0.155977401259	0.0245147029885	8210.45239141	546.0	157.777253767	355420	254.005251428	891.47672039	96
97	0.195245250879	0.024128805537	8849.5046327	546.0	163.912530742	355420	253.75082489	890.812044587	97
98	0.211904687575	0.0248025433735	8660.11650667	546.0	180.712936061	355420	251.596415478	888.648974282	98
104	0.0887940791839	0.0245420664708	7213.85612398	546.0	132.588407599	355420	257.441591271	882.720194447	104
107	0.253537274066	0.0301802311476	5784.77812594	546.0	144.201795509	355420	251.540634989	885.51380306	107
110	0.163984180177	0.033329984131	5200.68011	546.0	147.731515287	355420	257.860364723	883.809645454	110
111	0.167862523718	0.0309270410569	5975.00135552	546.0	143.025964625	355420	256.507502462	879.763868192	111
112	0.123358032631	0.0305893765191	6242.97726624	546.0	141.807239843	355420	255.993305776	876.391877174	112
114	0.0693278645276	0.0313938921516	6094.0813102	546.0	136.08935485	355420	260.029304349	870.906572689	114
73	0.0514200854723	0.0250629159832	8292.75793942	547.0	182.921858275	355420	50.7458827379	944.366383365	73
74	0.173417551864	0.0230607720148	8917.49358138	547.0	171.2772298	355420	47.4631701307	946.925123923	74
75	0.292896700825	0.0267948771906	9159.66523793	547.0	207.012289667	355420	47.8932347583	955.27361733	75
76	0.126298194766	0.0216194589965	10499.404481	547.0	177.647190785	355420	45.7210792521	947.00785398	76
77	0.0585322768207	0.0236934461765	10290.8189711	547.0	208.845990791	355420	39.3806458423	952.483669525	77
79	0.0144480720396	0.0242488520195	8312.72034644	547.0	168.961326612	355420	39.620739228	954.670089727	79
80	0.251193137498	0.0338383105152	5993.3028007	547.0	163.030257532	355420	38.2756385928	959.011294584	80
81	0.119602728962	0.0299762381762	6773.8294799	547.0	170.410804526	355420	38.281922422	955.225105674	81
82	0.145446398558	0.0285413200003	7661.32739498	547.0	179.724643593	355420	38.3629071404	949.504969077	82
84	0.0599934746756	0.0263032272658	9202.23311211	547.0	206.324209202	355420	45.4016109003	952.252310863	84
85	0.133711081464	0.0293406196925	8263.80960462	547.0	199.375694237	355420	46.4135371915	954.306234568	85
86	0.0687576186431	0.0268916866538	9355.8104353	547.0	187.835195099	355420	47.1081951264	948.120468982	86
87	0.0984990909799	0.0244047889448	10008.9675463	547.0	195.895285797	355420	45.4509060183	944.406132739	87
88	0.100400518545	0.0221311776172	10777.7329074	547.0	177.152110575	355420	49.4621544688	943.995301372	88
89	0.124092734666	0.0228329566319	10415.5368179	547.0	185.110251503	355420	45.7944004773	939.972554534	89
90	0.0931767133388	0.0277803804633	7795.02229645	547.0	177.119741719	355420	46.3584355578	938.175899786	90
91	0.129836751215	0.0287735715986	7297.34792681	547.0	176.15534114	355420	46.0617626843	937.161456266	91
92	0.163863813	0.0241419693202	10058.7180313	547.0	180.54334011	355420	50.0936026338	930.020967973	92
99	0.139577946279	0.0339648575706	7812.77801696	547.0	197.133979095	355420	49.9779190747	936.017524414	99
100	0.051236813022	0.0273745281128	9687.27792251	547.0	192.126712998	355420	46.6393529302	932.72364362	100
101	0.144013584204	0.0330349011019	7984.138823	547.0	197.652948061	355420	50.6511125618	931.666177211	101
102	0.0893043813967	0.0259697329449	6481.61593382	547.0	127.961707495	355420	55.8612233853	935.729965522	102
103	0.225551511364	0.0332395335583	5472.6599175	547.0	144.247425941	355420	60.5409170268	930.592829138	103
105	0.128667116281	0.0305240507262	5304.01484702	547.0	136.761705979	355420	59.9807278217	929.680729757	105
106	0.0976001426063	0.034314009729	4490.72383439	547.0	134.209599455	355420	59.7789340873	926.618137356	106
111	0.0614064672959	0.0271430369475	6845.07597366	547.0	135.691299773	355420	60.1340034815	927.113751034	111
112	0.12695478183	0.0335249824769	5343.71184285	547.0	135.7544918	355420	57.1081070913	927.104696171	112
73	0.216162263266	0.0272067438759	5516.49072098	548.0	141.471584971	355420	87.6057730058	996.497261457	73
77	0.252526159297	0.0274976857396	5706.0668557	548.0	144.309890633	355420	84.3381967575	992.839765323	77
78	0.208786465832	0.0236337677639	9505.53035991	548.0	181.543199084	355420	87.0535170197	990.385960499	78
79	0.223384788829	0.0259361202727	9239.79610712	548.0	194.6151406	355420	87.9474983172	989.630885091	79
80	0.206408327986	0.0244147811044	10437.3868579	548.0	201.846985516	355420	90.5947428161	987.385360719	80
81	0.21404793728	0.0263707098065	9217.27190104	548.0	198.81260528	355420	83.6523409154	989.991095426	81
82	0.0888612412748	0.0275614630584	9770.15675574	548.0	212.237644444	355420	86.2159764069	986.719084071	82
83	0.171012215614	0.0219942401651	11182.6032634	548.0	184.671825931	355420	81.0008822266	987.00048873	83
84	0.215153972264	0.0235966944885	11023.6077488	548.0	204.590392318	355420	79.1838182777	980.783465601	84
85	0.0702246251651	0.028110086642	9027.33804802	548.0	192.223202964	355420	83.9910188603	986.839376167	85
86	0.170729734049	0.0293757431631	9106.86139682	548.0	214.797184826	355420	84.4127547948	982.570264479	86
88	0.0662335899938	0.0234724419836	10755.0641539	548.0	193.943779824	355420	83.0474588913	982.345963664	88
89	0.113204111888	0.0289193525617	9008.69890646	548.0	210.673095758	355420	81.3380591392	982.438198883	89
90	0.0666070721012	0.0344089670569	8098.40561642	548.0	213.069788306	355420	82.2561664902	978.094055698	90
91	0.062838741407	0.0277392452712	9683.12359835	548.0	200.546080682	355420	80.6753547616	976.209016889	91
92	0.147164621065	0.0328065770874	8954.42381506	548.0	203.330363619	355420	84.6173704796	974.989718365	92
93	0.124575015424	0.0346123990575	8073.62200852	548.0	204.909780765	355420	83.6069653602	969.264363512	93
